Date,Precipitation_max,RelativeHumidity_max,SoilWaterContent_max,SolarRadiation_max,Temperature_max,WindSpeed_max,Precipitation_mean,RelativeHumidity_mean,SoilWaterContent_mean,SolarRadiation_mean,Temperature_mean,WindSpeed_mean,Estimated_fire_area
2005-01-02,1.140206336975098,74.37142181396483,0.379835724830627,34.68758010864257,27.08539390563965,8.889800071716309,0.11651090099955698,53.48669441999014,0.195792932207423,31.379597147060213,16.235276896208887,3.2603542926509417,2.8
2005-01-03,18.454227447509766,80.45489501953125,0.368550300598145,32.44894027709961,24.86761283874512,8.837117195129395,7.918398585861731,61.53069760761239,0.225603201856882,24.98234131789149,20.105447966388734,4.2217862119953615,1.0
2005-01-11,0.097573228180408,74.28086853027344,0.355356961488724,32.67633819580078,31.69016265869141,9.51681900024414,0.0024751056135020005,38.992063984939925,0.198079403117583,31.13533383022143,25.97984011075565,5.01935993395159,60.77
2005-01-12,0.476736187934875,81.45428466796875,0.34594225883483903,33.436622619628906,25.99216461181641,7.155701637268066,0.00430509021863,52.28136248254137,0.192693050687218,32.43490623086713,19.91702692598244,2.741422272074824,4.64
2005-01-13,0.23107050359249104,82.86569213867188,0.334890246391296,33.685157775878906,29.54450988769531,7.193343639373777,0.005400565711858,42.39244490143151,0.1871860138485,32.15923008067152,23.30325730543914,2.777272477972188,35.84423077
2005-01-14,3.163947343826294,77.22747039794923,0.326411873102188,31.09492111206055,29.521085739135746,6.129679203033447,0.6510317552097579,55.011203994038155,0.18521190764873,26.161050429369197,20.74909582076572,3.240698551114659,19.96333333
2005-01-25,0.35246044397354104,86.46517944335938,0.360036104917526,30.74043846130371,31.461652755737305,9.809640884399414,0.015142554787841997,44.383814073191004,0.17708183821518106,28.28067891086005,27.167669528881007,3.791452442906686,59.64875
2005-01-26,6.118210792541504,84.18584442138672,0.344485461711884,31.13883781433105,29.026092529296875,8.222955703735353,1.008324105193687,59.54417810177682,0.181670449849121,27.0646852262043,24.727357825454163,2.873142536651772,20.855
2005-01-27,13.433893203735352,90.00370025634766,0.34621474146843,29.51293182373047,28.12392234802246,6.818212032318115,1.966625541001412,62.05585630082917,0.198205441102303,24.653737867594533,23.955991795018374,2.471763922307797,6.148
2005-01-28,17.31475830078125,89.29006195068358,0.36442929506301897,28.50953483581543,27.91105651855469,7.834864616394043,5.161411968998549,66.88347474470456,0.215213227021826,20.63384096190305,22.822330133394843,2.647381552433338,7.167999999999999
2005-01-31,1.8259748220443728,85.93609619140626,0.4015937745571141,31.20995330810547,26.91127967834473,6.9071407318115225,0.01830745344206,50.194183560081186,0.23408946517467105,30.64184476244341,22.20609300429296,2.666306481890985,1.1
2005-02-01,36.06726074218751,88.56148529052734,0.384421557188034,29.720560073852536,25.87413787841797,9.734395980834961,11.498265519354465,65.60054159751368,0.24813699656912,23.372176057368442,17.643141157073735,5.384164864016434,4.68
2005-02-16,0.894001007080078,78.67247009277344,0.43228280544281,29.59842300415039,19.333492279052734,10.221644401550293,0.103725246992669,62.65881653735283,0.258507890086714,21.881057166486677,14.437705955298116,3.682045023615033,2.2
2005-02-19,6.673320293426514,87.85855102539062,0.38565120100975,27.883827209472656,23.27599906921387,6.858364582061768,0.304627800847454,71.35119321607988,0.237872420549625,21.314610725398524,17.88280785298018,4.139223884966207,14.56
2005-02-22,1.967173218727112,92.27970886230469,0.446654200553894,28.00536346435547,29.920419692993164,6.179580211639402,0.07102316800671901,61.94700791942748,0.22742714974560505,25.81509323581168,21.96457913185165,2.260651550759083,5.88
2005-02-27,0.36423221230506897,79.54376983642578,0.3929096758365629,27.485225677490234,24.06396102905273,8.984996795654297,0.003090071313266,56.34402738882494,0.205916067084749,26.70749003899923,18.85309748944236,2.824745838855244,8.0
2005-02-28,0.249077841639519,83.91905975341797,0.377977848052979,26.98114013671875,29.85299301147461,6.6201491355896,0.009878869012094,48.580505519842994,0.196026507038551,25.975057196929907,24.14877308977721,2.501699768402899,34.02
2005-03-01,9.067030906677246,77.30587005615234,0.370033264160156,26.52613067626953,27.651447296142567,7.8650336265563965,0.615771754739494,58.07424479734068,0.195378037305884,23.41725838565238,21.696179062136718,4.6669351977224265,5.28
2005-03-02,0.398947685956955,85.61307525634766,0.3710484802722929,26.746206283569336,20.970014572143555,6.171031475067139,0.003727452318721,60.52619387852511,0.196696571772977,24.14906237506944,15.13482321821284,3.3008826764623254,3.36
2005-03-04,12.533921241760256,80.6556167602539,0.365829467773438,22.460628509521484,19.506444931030273,8.274032592773438,4.7686905642292245,66.91241538064277,0.210285957281082,18.629752088612822,16.225978252129323,3.594189944305165,8.022857143
2005-03-08,1.752258062362671,84.93888854980467,0.3902086913585661,25.150033950805664,19.674695968627926,8.584408760070799,0.236463662968341,69.24684761320397,0.22872000867664,18.949290424986344,15.072407208474988,2.54862227837887,8.985714286
2005-03-09,1.66793429851532,80.90995788574219,0.3810217678546911,24.63163185119629,21.261558532714844,8.25629997253418,0.127774789420655,65.98054344244052,0.222924170218904,20.693129274144546,15.221000813585027,2.915218511369325,37.88125
2005-03-10,0.6164544224739069,82.16464233398438,0.372378915548325,25.39288711547852,22.94526290893555,5.057004928588867,0.013360489271548,64.69528837546926,0.216331718866201,22.089919825168167,16.833690753434485,2.118072012436538,48.31772727
2005-03-11,0.32836365699768105,85.61386108398438,0.363276779651642,25.185213088989247,27.693735122680664,4.627799034118652,0.0027667818679949995,50.58244481119164,0.204287788313355,23.675910206377967,20.73887503858385,2.311194107960429,85.84258065
2005-03-12,0.476028054952621,91.19707489013672,0.35678574442863503,24.88336181640625,28.20578384399414,7.005110263824463,0.018976357251475,47.48003824439125,0.197749335937406,21.612966566257267,22.75662426561609,2.52610271236783,146.6434286
2005-03-13,0.471185445785522,90.04265594482422,0.350295871496201,24.57282447814941,28.805902481079105,7.320921897888184,0.015123161732752,54.365567503229606,0.195395833485655,23.132213489180828,22.40316610640264,2.2777779714310564,61.24509091
2005-03-14,0.564850449562073,89.57366943359374,0.34626224637031605,23.831209182739247,29.831151962280273,5.834253787994385,0.033966366910594,55.81268974957861,0.19470131692675305,22.168393956791377,22.66780241571136,2.805374324316392,33.49833333
2005-03-15,18.138669967651367,86.92532348632812,0.36505526304245,21.61012458801269,24.85092544555664,8.055879592895508,2.258523206538039,71.7748872590301,0.204825072277785,16.015632570701946,17.028045695296143,4.131970926307649,6.93
2005-03-17,2.55906081199646,90.14627838134764,0.427757859230042,24.12651062011719,18.977006912231445,8.782068252563478,0.228591107013044,65.46802656688128,0.212984862745899,17.292377358294903,14.254521267334287,4.278657851835547,22.25454545
2005-03-18,0.871912121772766,86.1201171875,0.4139055013656621,22.73273468017578,20.80299568176269,8.832073211669922,0.073334269424545,60.157141937266175,0.20864166041879,17.241238088099834,16.358229218411676,2.9605777255020023,19.5
2005-03-19,0.5840654373168951,82.6973648071289,0.400605618953705,21.8917179107666,22.94729423522949,7.283400535583496,0.005448689748713,58.33181612276425,0.204221034777648,18.435992651271366,17.645320718943218,2.021551931643202,36.015
2005-03-20,0.713146805763245,87.52027893066406,0.3898362219333649,22.93605232238769,23.08242225646973,6.694804191589356,0.066783990812886,64.20956906077446,0.201399055488464,20.155155193327207,18.34498128930132,2.683180148630635,41.32307692
2005-03-21,13.010516166687012,90.36680603027344,0.42584714293479903,22.849847793579105,21.32353401184082,8.62549877166748,1.025449675950277,64.54944075908807,0.20322469152738,19.422635045969244,16.145055668033578,4.068731282196063,82.656
2005-03-22,10.476028442382812,96.44643402099608,0.458049058914185,22.99548149108887,19.806964874267575,7.876469135284424,0.912774320687068,67.82257337687939,0.20572234405154105,17.666970820183202,15.838641536770988,4.283635472519141,29.68681818
2005-03-23,4.709362983703613,92.12541198730469,0.4514967203140261,22.492780685424805,18.91007804870605,6.37286901473999,0.405617581672841,70.16717180536355,0.205413070434864,17.01058829675031,14.721293863687134,3.758143638499755,91.18388889
2005-03-24,5.867766857147218,81.69474792480467,0.4410806000232701,22.54948234558105,18.25468635559082,11.2036714553833,0.326428129611733,64.90682957610379,0.203704998002696,17.211585165227167,14.3581782790714,4.456391756160658,34.46666667
2005-03-25,9.839759826660156,88.04090881347656,0.453278958797455,22.118978500366207,15.90334415435791,8.091898918151855,0.195218154606599,62.96527164332561,0.20286476292053,16.98976252644172,11.152272296432571,3.690257335465082,4.16
2005-03-26,0.641316473484039,84.40725708007811,0.44543001055717496,22.364351272583008,16.729808807373047,5.120240688323975,0.00829552049724,56.939137324663,0.200015542167554,19.943073349753174,13.546526595296752,1.51849432047557,62.92
2005-03-27,3.436801433563232,81.00984954833984,0.428723752498627,21.119590759277344,21.283678054809567,8.479416847229004,0.3990910094643549,60.67973925301136,0.197379162527094,18.12854029890523,16.617945390788947,2.9776860843443536,13.32
2005-03-28,1.841585040092468,85.43211364746094,0.432000398635864,20.743221282958984,21.61261749267578,8.335141181945799,0.071128622341925,65.63367177538913,0.195969816147574,17.505749772319074,14.811440891838592,2.8267360860713038,35.35
2005-03-29,0.7613984942436222,81.1441650390625,0.420577526092529,19.34813690185547,21.556053161621094,10.630903244018556,0.016997821785159,62.17193368127914,0.194387165495164,12.652459051299248,16.613039176403294,2.462007590811929,2.0
2005-03-30,0.495273232460022,82.77141571044923,0.4118953943252561,20.886243820190433,24.856067657470703,9.862157821655273,0.0025212745277560004,54.02831665577402,0.191202081462092,19.12461553847668,18.294302721642755,3.490635240770615,202.40396830000003
2005-03-31,0.0,78.44188690185547,0.401064395904541,20.714719772338867,25.25849723815918,7.938695430755615,0.0,48.48205045934658,0.186820090550134,19.4824501541937,20.158982286357684,3.767695945898851,70.90018868
