Date,Safe,SolarRadiation_max,SolarRadiation_min,SolarRadiation_mean,SoilWaterContent_max,SoilWaterContent_min,SoilWaterContent_mean,Prev_fire_area_0,Prev_fire_area_1,Prev_fire_area_2,Prev_fire_area_3,Prev_fire_area_4,Prev_fire_area_5,Prev_fire_area_6,Prev_fire_area_7,Prev_fire_area_8,Prev_fire_area_9,Prev_fire_area_10,Prev_fire_area_11,Prev_fire_area_12,Prev_fire_area_13,Prev_fire_area_14,Month
2005-01-23,0,31.942007064819336,29.06934356689453,31.44318909862748,0.257975369691849,7.09823098e-07,0.056670593017168,9.88125,49.05444444,7.2,3.36,7.7175,304.9453846,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,1
2005-01-24,1,31.99928855895996,26.87880516052246,31.24342157540202,0.2590229213237759,0.0,0.055821201320678,3.6,9.88125,49.05444444,7.2,3.36,7.7175,304.9453846,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,1
2005-01-25,0,31.71306800842285,25.60938262939453,29.124614423550888,0.254681557416916,0.0,0.0536108789228929,2.86,3.6,9.88125,49.05444444,7.2,3.36,7.7175,304.9453846,0.0,0.0,0.0,0.0,2.42,0.0,0.0,1
2005-01-26,0,30.53767776489257,22.58927917480469,27.75484110516762,0.264680594205856,0.0,0.0552999880976819,17.78,2.86,3.6,9.88125,49.05444444,7.2,3.36,7.7175,304.9453846,0.0,0.0,0.0,0.0,2.42,0.0,1
2005-01-27,0,30.541221618652344,21.25509452819824,27.966038880494,0.288029760122299,1.22779326e-07,0.060595823158962,1.1,17.78,2.86,3.6,9.88125,49.05444444,7.2,3.36,7.7175,304.9453846,0.0,0.0,0.0,0.0,2.42,1
2005-01-28,0,30.74318885803223,16.215316772460938,23.801094241314864,0.309651225805283,0.0,0.079929426672012,6.21,1.1,17.78,2.86,3.6,9.88125,49.05444444,7.2,3.36,7.7175,304.9453846,0.0,0.0,0.0,0.0,1
2005-01-29,0,30.95826911926269,13.612563133239744,23.77575786076161,0.317309737205505,2.22314452e-06,0.1057508685717319,24.66818182,6.21,1.1,17.78,2.86,3.6,9.88125,49.05444444,7.2,3.36,7.7175,304.9453846,0.0,0.0,0.0,1
2005-01-30,0,31.385196685791016,23.037145614624023,30.30783335311814,0.2948437929153439,0.0,0.085884364952725,14.25142857,24.66818182,6.21,1.1,17.78,2.86,3.6,9.88125,49.05444444,7.2,3.36,7.7175,304.9453846,0.0,0.0,1
2005-01-31,0,31.21891784667969,25.23631477355957,30.208769233796144,0.286176651716232,1.7871302590000002e-06,0.071473711579341,0.0,14.25142857,24.66818182,6.21,1.1,17.78,2.86,3.6,9.88125,49.05444444,7.2,3.36,7.7175,304.9453846,0.0,1
2005-02-01,0,31.483266830444336,8.852643013000488,26.60526441340321,0.3380425572395319,2.8240804110000004e-06,0.068759353304393,2.205,0.0,14.25142857,24.66818182,6.21,1.1,17.78,2.86,3.6,9.88125,49.05444444,7.2,3.36,7.7175,304.9453846,2
2005-02-02,1,31.865875244140625,16.60796546936035,28.5389445605026,0.3715719580650329,0.0,0.070178701190145,50.43764706,2.205,0.0,14.25142857,24.66818182,6.21,1.1,17.78,2.86,3.6,9.88125,49.05444444,7.2,3.36,7.7175,2
2005-02-03,0,31.46077919006348,3.723841190338135,25.89770322610633,0.4209494590759279,5.839392539999999e-07,0.069454025292915,101.7275949,50.43764706,2.205,0.0,14.25142857,24.66818182,6.21,1.1,17.78,2.86,3.6,9.88125,49.05444444,7.2,3.36,2
2005-02-04,1,31.13901901245117,5.872048377990723,27.51222681681321,0.4155001044273379,1.7687366900000004e-07,0.066898241943418,58.04482759,101.7275949,50.43764706,2.205,0.0,14.25142857,24.66818182,6.21,1.1,17.78,2.86,3.6,9.88125,49.05444444,7.2,2
2005-02-05,1,31.06928634643555,14.095107078552244,29.574795647142,0.395338743925095,5.37605899e-07,0.064009661107077,17.23142857,58.04482759,101.7275949,50.43764706,2.205,0.0,14.25142857,24.66818182,6.21,1.1,17.78,2.86,3.6,9.88125,49.05444444,2
2005-02-06,1,31.09579658508301,27.24040031433105,30.2384909028366,0.3720707297325129,0.0,0.059596171124799,55.76,17.23142857,58.04482759,101.7275949,50.43764706,2.205,0.0,14.25142857,24.66818182,6.21,1.1,17.78,2.86,3.6,9.88125,2
2005-02-07,1,31.05200386047364,14.804376602172852,28.955081213171844,0.3600268363952639,0.0,0.059304951227927,114.1954545,55.76,17.23142857,58.04482759,101.7275949,50.43764706,2.205,0.0,14.25142857,24.66818182,6.21,1.1,17.78,2.86,3.6,2
2005-02-08,1,30.352867126464844,12.584475517272947,27.30302722075036,0.373631507158279,0.0,0.061741727807592,5.4,114.1954545,55.76,17.23142857,58.04482759,101.7275949,50.43764706,2.205,0.0,14.25142857,24.66818182,6.21,1.1,17.78,2.86,2
2005-02-09,1,30.33235168457031,10.39340114593506,24.28752708794268,0.449840039014816,3.97907513e-07,0.065217828420491,0.0,5.4,114.1954545,55.76,17.23142857,58.04482759,101.7275949,50.43764706,2.205,0.0,14.25142857,24.66818182,6.21,1.1,17.78,2
2005-02-10,1,30.40515518188477,15.925228118896484,28.762073080600715,0.4129262268543239,2.5623787680000003e-06,0.063255725859287,4.84,0.0,5.4,114.1954545,55.76,17.23142857,58.04482759,101.7275949,50.43764706,2.205,0.0,14.25142857,24.66818182,6.21,1.1,2
2005-02-11,1,30.51402473449707,10.429341316223145,28.575022689881,0.397347927093506,2.69478187e-06,0.0622340576090609,0.0,4.84,0.0,5.4,114.1954545,55.76,17.23142857,58.04482759,101.7275949,50.43764706,2.205,0.0,14.25142857,24.66818182,6.21,2
2005-02-12,1,30.46699142456055,20.636199951171875,29.57834610040009,0.380617558956146,0.0,0.0609687650320759,0.0,0.0,4.84,0.0,5.4,114.1954545,55.76,17.23142857,58.04482759,101.7275949,50.43764706,2.205,0.0,14.25142857,24.66818182,2
2005-02-13,1,30.758758544921875,28.33035659790039,29.778720520912305,0.360801577568054,1.156780172e-06,0.057989491226295,0.0,0.0,0.0,4.84,0.0,5.4,114.1954545,55.76,17.23142857,58.04482759,101.7275949,50.43764706,2.205,0.0,14.25142857,2
2005-02-14,1,30.82638740539551,20.637756347656246,29.119298748443345,0.344279557466507,0.0,0.05492266330994,0.0,0.0,0.0,0.0,4.84,0.0,5.4,114.1954545,55.76,17.23142857,58.04482759,101.7275949,50.43764706,2.205,0.0,2
